"","dataset_id","sub_site","site","region","year","month","day","reported_taxa","abundance","unit","X","country","latitude","longitude"
"2543",68,NA,2001,"Madrid and Toldeo Province",2004,NA,NA,"Felis silvestris",0.23,"Relative abundance",815,"Spain",40.14,-3.87
"2544",68,NA,2005,"Spain",1990,NA,NA,"Lynx pardinus",1000,"Relative abundance",816,"Spain",39.6208638,-4.4892414
"2545",68,NA,2005,"Spain",2014,NA,NA,"Lynx pardinus",160,"Relative abundance",816,"Spain",39.6208638,-4.4892414
"2546",68,NA,2007,"Ulu Masen",2000,NA,NA,"Panthera tigris",51,"Relative abundance",818,"Indonesia",4.8196,95.5454
"2547",68,NA,2007,"Ulu Masen",2012,NA,NA,"Panthera tigris",45,"Relative abundance",818,"Indonesia",4.8196,95.5454
"2548",68,NA,2008,"Gunung Leuser",2000,NA,NA,"Panthera tigris",154,"Relative abundance",819,"Indonesia",3.7560953,97.1773071
"2549",68,NA,2008,"Gunung Leuser",2012,NA,NA,"Panthera tigris",140,"Relative abundance",819,"Indonesia",3.7560953,97.1773071
"2550",68,NA,2009,"Sibolga & Batang Toru",2000,NA,NA,"Panthera tigris",54,"Relative abundance",820,"Indonesia",1.431,98.7821
"2551",68,NA,2009,"Sibolga & Batang Toru",2012,NA,NA,"Panthera tigris",52,"Relative abundance",820,"Indonesia",1.431,98.7821
"2552",68,NA,2010,"Batang Gadis/Rimbo-Panti",2000,NA,NA,"Panthera tigris",67,"Relative abundance",821,"Indonesia",0.3623,100.0552
"2553",68,NA,2010,"Batang Gadis/Rimbo-Panti",2012,NA,NA,"Panthera tigris",61,"Relative abundance",821,"Indonesia",0.3623,100.0552
"2554",68,NA,2011,"Rimbang Baling & Batang Hari",2000,NA,NA,"Panthera tigris",71,"Relative abundance",822,"Indonesia",-1.26567,104.09154
"2555",68,NA,2011,"Rimbang Baling & Batang Hari",2012,NA,NA,"Panthera tigris",53,"Relative abundance",822,"Indonesia",-1.26567,104.09154
"2556",68,NA,2012,"Kerinci Seblat",2000,NA,NA,"Panthera tigris",145,"Relative abundance",823,"Indonesia",-1.718607,101.3612994
"2557",68,NA,2012,"Kerinci Seblat",2012,NA,NA,"Panthera tigris",122,"Relative abundance",823,"Indonesia",-1.718607,101.3612994
"2558",68,NA,2013,"Bukit Barisan Selatan",2000,NA,NA,"Panthera tigris",46,"Relative abundance",824,"Indonesia",-5.45,104.35
"2559",68,NA,2013,"Bukit Barisan Selatan",2012,NA,NA,"Panthera tigris",41,"Relative abundance",824,"Indonesia",-5.45,104.35
"2560",68,NA,2014,"Bukit Tiga Puluh",2000,NA,NA,"Panthera tigris",36,"Relative abundance",825,"Indonesia",-1.0821129,102.5232867
"2561",68,NA,2014,"Bukit Tiga Puluh",2012,NA,NA,"Panthera tigris",22,"Relative abundance",825,"Indonesia",-1.0821129,102.5232867
"2562",68,NA,2015,"Senepis Buluhala",2000,NA,NA,"Panthera tigris",23,"Relative abundance",826,"Indonesia",1.91071,101.30214
"2563",68,NA,2015,"Senepis Buluhala",2012,NA,NA,"Panthera tigris",14,"Relative abundance",826,"Indonesia",1.91071,101.30214
"2564",68,NA,2016,"Kuala Kampar",2000,NA,NA,"Panthera tigris",42,"Relative abundance",827,"Indonesia",0.3986392,103.1531989
"2565",68,NA,2016,"Kuala Kampar",2012,NA,NA,"Panthera tigris",26,"Relative abundance",827,"Indonesia",0.3986392,103.1531989
"2566",68,NA,2017,"Tesso Nilo",2000,NA,NA,"Panthera tigris",13,"Relative abundance",828,"Indonesia",0.3939334,101.8327314
"2567",68,NA,2017,"Tesso Nilo",2012,NA,NA,"Panthera tigris",6,"Relative abundance",828,"Indonesia",0.3939334,101.8327314
"2568",68,NA,2018,"Bukit Due Belas",2000,NA,NA,"Panthera tigris",5,"Relative abundance",829,"Indonesia",-1.9513057,102.7018452
"2569",68,NA,2018,"Bukit Due Belas",2012,NA,NA,"Panthera tigris",3,"Relative abundance",829,"Indonesia",-1.9513057,102.7018452
"2570",68,NA,2019,"Berbak",2000,NA,NA,"Panthera tigris",17,"Relative abundance",830,"Indonesia",-7.0055251,111.3107695
"2571",68,NA,2019,"Berbak",2012,NA,NA,"Panthera tigris",16,"Relative abundance",830,"Indonesia",-7.0055251,111.3107695
"2572",68,NA,2020,"Harapan",2000,NA,NA,"Panthera tigris",9,"Relative abundance",831,"Indonesia",2.9530379,98.1960254
"2573",68,NA,2020,"Harapan",2012,NA,NA,"Panthera tigris",8,"Relative abundance",831,"Indonesia",2.9530379,98.1960254
"2574",68,NA,2021,"Way Kambas",2000,NA,NA,"Panthera tigris",10,"Relative abundance",832,"Indonesia",-7.9602348,112.6381069
"2575",68,NA,2021,"Way Kambas",2012,NA,NA,"Panthera tigris",10,"Relative abundance",832,"Indonesia",-7.9602348,112.6381069
"2576",68,NA,2024,"Web Valley",1987,NA,NA,"Canis simensis",27,"Relative abundance",835,"Ethiopia",7,39.75
"2577",68,NA,2024,"Web Valley",1988,NA,NA,"Canis simensis",44,"Relative abundance",835,"Ethiopia",7,39.75
"2578",68,NA,2024,"Web Valley",1989,NA,NA,"Canis simensis",44,"Relative abundance",835,"Ethiopia",7,39.75
"2579",68,NA,2024,"Web Valley",1990,NA,NA,"Canis simensis",37,"Relative abundance",835,"Ethiopia",7,39.75
"2580",68,NA,2024,"Web Valley",1991,NA,NA,"Canis simensis",49,"Relative abundance",835,"Ethiopia",7,39.75
"2581",68,NA,2024,"Web Valley",1992,NA,NA,"Canis simensis",12,"Relative abundance",835,"Ethiopia",7,39.75
"2582",68,NA,2025,"Web Valley",1996,NA,NA,"Canis simensis",15,"Relative abundance",836,"Ethiopia",7,39.75
"2583",68,NA,2025,"Web Valley",1997,NA,NA,"Canis simensis",21,"Relative abundance",836,"Ethiopia",7,39.75
"2584",68,NA,2025,"Web Valley",1998,NA,NA,"Canis simensis",24,"Relative abundance",836,"Ethiopia",7,39.75
"2585",68,NA,2025,"Web Valley",1999,NA,NA,"Canis simensis",33,"Relative abundance",836,"Ethiopia",7,39.75
"2586",68,NA,2025,"Web Valley",2000,NA,NA,"Canis simensis",50,"Relative abundance",836,"Ethiopia",7,39.75
"2587",68,NA,2026,"Central Sanetti",1985,NA,NA,"Canis simensis",22,"Relative abundance",837,"Ethiopia",7,39.75
"2588",68,NA,2026,"Central Sanetti",1986,NA,NA,"Canis simensis",23,"Relative abundance",837,"Ethiopia",7,39.75
"2589",68,NA,2026,"Central Sanetti",1987,NA,NA,"Canis simensis",15,"Relative abundance",837,"Ethiopia",7,39.75
"2590",68,NA,2026,"Central Sanetti",1988,NA,NA,"Canis simensis",20,"Relative abundance",837,"Ethiopia",7,39.75
"2591",68,NA,2026,"Central Sanetti",1989,NA,NA,"Canis simensis",18,"Relative abundance",837,"Ethiopia",7,39.75
"2592",68,NA,2026,"Central Sanetti",1990,NA,NA,"Canis simensis",11,"Relative abundance",837,"Ethiopia",7,39.75
"2593",68,NA,2027,"Central Sanetti",1990,NA,NA,"Canis simensis",11,"Relative abundance",838,"Ethiopia",6.84,39.85
"2594",68,NA,2027,"Central Sanetti",1991,NA,NA,"Canis simensis",13,"Relative abundance",838,"Ethiopia",6.84,39.85
"2595",68,NA,2027,"Central Sanetti",1992,NA,NA,"Canis simensis",19,"Relative abundance",838,"Ethiopia",6.84,39.85
"2596",68,NA,2027,"Central Sanetti",1994,NA,NA,"Canis simensis",14,"Relative abundance",838,"Ethiopia",6.84,39.85
"2597",68,NA,2027,"Central Sanetti",1995,NA,NA,"Canis simensis",13,"Relative abundance",838,"Ethiopia",6.84,39.85
"2598",68,NA,2027,"Central Sanetti",1996,NA,NA,"Canis simensis",16,"Relative abundance",838,"Ethiopia",6.84,39.85
"2599",68,NA,2027,"Central Sanetti",1997,NA,NA,"Canis simensis",13,"Relative abundance",838,"Ethiopia",6.84,39.85
"2600",68,NA,2027,"Central Sanetti",1998,NA,NA,"Canis simensis",14,"Relative abundance",838,"Ethiopia",6.84,39.85
"2601",68,NA,2027,"Central Sanetti",1999,NA,NA,"Canis simensis",19,"Relative abundance",838,"Ethiopia",6.84,39.85
"2602",68,NA,2027,"Central Sanetti",2000,NA,NA,"Canis simensis",22,"Relative abundance",838,"Ethiopia",6.84,39.85
"2603",68,NA,2028,"Western Sanetti",1985,NA,NA,"Canis simensis",0.9,"Relative abundance",839,"Ethiopia",7,39.75
"2604",68,NA,2028,"Western Sanetti",1986,NA,NA,"Canis simensis",0.5,"Relative abundance",839,"Ethiopia",7,39.75
"2605",68,NA,2028,"Western Sanetti",1987,NA,NA,"Canis simensis",0.9,"Relative abundance",839,"Ethiopia",7,39.75
"2606",68,NA,2028,"Western Sanetti",1988,NA,NA,"Canis simensis",1.05,"Relative abundance",839,"Ethiopia",7,39.75
"2607",68,NA,2028,"Western Sanetti",1989,NA,NA,"Canis simensis",0.9,"Relative abundance",839,"Ethiopia",7,39.75
"2608",68,NA,2028,"Western Sanetti",1990,NA,NA,"Canis simensis",0.4,"Relative abundance",839,"Ethiopia",7,39.75
"2609",68,NA,2028,"Western Sanetti",1991,NA,NA,"Canis simensis",0.35,"Relative abundance",839,"Ethiopia",7,39.75
"2610",68,NA,2028,"Western Sanetti",1992,NA,NA,"Canis simensis",1.3,"Relative abundance",839,"Ethiopia",7,39.75
"2611",68,NA,2028,"Western Sanetti",1994,NA,NA,"Canis simensis",0,"Relative abundance",839,"Ethiopia",7,39.75
"2612",68,NA,2028,"Western Sanetti",1995,NA,NA,"Canis simensis",0.9,"Relative abundance",839,"Ethiopia",7,39.75
"2613",68,NA,2028,"Western Sanetti",1996,NA,NA,"Canis simensis",0,"Relative abundance",839,"Ethiopia",7,39.75
"2614",68,NA,2028,"Western Sanetti",1997,NA,NA,"Canis simensis",0.2,"Relative abundance",839,"Ethiopia",7,39.75
"2615",68,NA,2028,"Western Sanetti",1998,NA,NA,"Canis simensis",1.1,"Relative abundance",839,"Ethiopia",7,39.75
"2616",68,NA,2028,"Western Sanetti",1999,NA,NA,"Canis simensis",0.7,"Relative abundance",839,"Ethiopia",7,39.75
"2617",68,NA,2028,"Western Sanetti",2000,NA,NA,"Canis simensis",1.4,"Relative abundance",839,"Ethiopia",7,39.75
"2618",68,NA,2029,"Eastern Sanetti",1985,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2619",68,NA,2029,"Eastern Sanetti",1986,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2620",68,NA,2029,"Eastern Sanetti",1987,NA,NA,"Canis simensis",0.15,"Relative abundance",840,"Ethiopia",7,39.75
"2621",68,NA,2029,"Eastern Sanetti",1988,NA,NA,"Canis simensis",0.2,"Relative abundance",840,"Ethiopia",7,39.75
"2622",68,NA,2029,"Eastern Sanetti",1989,NA,NA,"Canis simensis",0.15,"Relative abundance",840,"Ethiopia",7,39.75
"2623",68,NA,2029,"Eastern Sanetti",1990,NA,NA,"Canis simensis",0.2,"Relative abundance",840,"Ethiopia",7,39.75
"2624",68,NA,2029,"Eastern Sanetti",1991,NA,NA,"Canis simensis",0.2,"Relative abundance",840,"Ethiopia",7,39.75
"2625",68,NA,2029,"Eastern Sanetti",1992,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2626",68,NA,2029,"Eastern Sanetti",1994,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2627",68,NA,2029,"Eastern Sanetti",1995,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2628",68,NA,2029,"Eastern Sanetti",1996,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2629",68,NA,2029,"Eastern Sanetti",1997,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2630",68,NA,2029,"Eastern Sanetti",1998,NA,NA,"Canis simensis",0.2,"Relative abundance",840,"Ethiopia",7,39.75
"2631",68,NA,2029,"Eastern Sanetti",1999,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2632",68,NA,2029,"Eastern Sanetti",2000,NA,NA,"Canis simensis",0,"Relative abundance",840,"Ethiopia",7,39.75
"2633",68,NA,2031,"Jameson Land",1924,NA,NA,"Canis lupus",1.5,"Relative abundance",842,"Greenland",71.1666667,-23.5
"2634",68,NA,2031,"Jameson Land",1925,NA,NA,"Canis lupus",0.3,"Relative abundance",842,"Greenland",71.1666667,-23.5
"2635",68,NA,2031,"Jameson Land",1926,NA,NA,"Canis lupus",0.35,"Relative abundance",842,"Greenland",71.1666667,-23.5
"2636",68,NA,2031,"Jameson Land",1930,NA,NA,"Canis lupus",-0.8,"Relative abundance",842,"Greenland",71.1666667,-23.5
"2637",68,NA,2031,"Jameson Land",1931,NA,NA,"Canis lupus",-2.2,"Relative abundance",842,"Greenland",71.1666667,-23.5
"2638",68,NA,2031,"Jameson Land",1936,NA,NA,"Canis lupus",-1.3,"Relative abundance",842,"Greenland",71.1666667,-23.5
"2639",68,NA,2031,"Jameson Land",1937,NA,NA,"Canis lupus",-1.7,"Relative abundance",842,"Greenland",71.1666667,-23.5
"2640",68,NA,2032,"Hold with Hope",1926,NA,NA,"Canis lupus",2,"Relative abundance",843,"Greenland",73.75,-21.08333
"2641",68,NA,2032,"Hold with Hope",1927,NA,NA,"Canis lupus",1.4,"Relative abundance",843,"Greenland",73.75,-21.08333
"2642",68,NA,2032,"Hold with Hope",1928,NA,NA,"Canis lupus",0.2,"Relative abundance",843,"Greenland",73.75,-21.08333
"2643",68,NA,2032,"Hold with Hope",1932,NA,NA,"Canis lupus",-1.5,"Relative abundance",843,"Greenland",73.75,-21.08333
"2644",68,NA,2032,"Hold with Hope",1933,NA,NA,"Canis lupus",-1.4,"Relative abundance",843,"Greenland",73.75,-21.08333
"2645",68,NA,2032,"Hold with Hope",1935,NA,NA,"Canis lupus",-1.1,"Relative abundance",843,"Greenland",73.75,-21.08333
"2646",68,NA,2033,"Hochstetter Forland",1929,NA,NA,"Canis lupus",0.9,"Relative abundance",844,"Greenland",75.61667,-20.5
"2647",68,NA,2033,"Hochstetter Forland",1930,NA,NA,"Canis lupus",2.4,"Relative abundance",844,"Greenland",75.61667,-20.5
"2648",68,NA,2033,"Hochstetter Forland",1931,NA,NA,"Canis lupus",0.3,"Relative abundance",844,"Greenland",75.61667,-20.5
"2649",68,NA,2033,"Hochstetter Forland",1932,NA,NA,"Canis lupus",0.4,"Relative abundance",844,"Greenland",75.61667,-20.5
"2650",68,NA,2033,"Hochstetter Forland",1933,NA,NA,"Canis lupus",-0.3,"Relative abundance",844,"Greenland",75.61667,-20.5
"2651",68,NA,2033,"Hochstetter Forland",1934,NA,NA,"Canis lupus",0.3,"Relative abundance",844,"Greenland",75.61667,-20.5
"2652",68,NA,2033,"Hochstetter Forland",1936,NA,NA,"Canis lupus",-0.2,"Relative abundance",844,"Greenland",75.61667,-20.5
"2653",68,NA,2033,"Hochstetter Forland",1937,NA,NA,"Canis lupus",-0.2,"Relative abundance",844,"Greenland",75.61667,-20.5
"2654",68,NA,2034,"Alps",1999,NA,NA,"Canis lupus",25,"Relative abundance",845,"Italy",45.9531685,9.2379075
"2655",68,NA,2034,"Alps",2008,NA,NA,"Canis lupus",76,"Relative abundance",845,"Italy",45.9531685,9.2379075
"2656",68,NA,2035,"Isle Royale National Park",2000,NA,NA,"Canis lupus",19,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2657",68,NA,2035,"Isle Royale National Park",2001,NA,NA,"Canis lupus",27,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2658",68,NA,2035,"Isle Royale National Park",2002,NA,NA,"Canis lupus",28,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2659",68,NA,2035,"Isle Royale National Park",2003,NA,NA,"Canis lupus",17,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2660",68,NA,2035,"Isle Royale National Park",2004,NA,NA,"Canis lupus",36,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2661",68,NA,2035,"Isle Royale National Park",2005,NA,NA,"Canis lupus",39,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2662",68,NA,2035,"Isle Royale National Park",2006,NA,NA,"Canis lupus",33,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2663",68,NA,2035,"Isle Royale National Park",2007,NA,NA,"Canis lupus",32,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2664",68,NA,2035,"Isle Royale National Park",2008,NA,NA,"Canis lupus",25,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2665",68,NA,2035,"Isle Royale National Park",2009,NA,NA,"Canis lupus",31,"Relative abundance",846,"United States",48.0020629,-88.8411052
"2666",68,NA,2036,"Mazatzal Mountains",1999,NA,NA,"Puma concolor",0.37,"Relative abundance",847,"United States",33.70866,-111.36485
"2667",68,NA,2036,"Mazatzal Mountains",1999.5,NA,NA,"Puma concolor",0.55,"Relative abundance",847,"United States",33.70866,-111.36485
"2668",68,NA,2036,"Mazatzal Mountains",2000,NA,NA,"Puma concolor",0.44,"Relative abundance",847,"United States",33.70866,-111.36485
"2669",68,NA,2036,"Mazatzal Mountains",2000.5,NA,NA,"Puma concolor",0.19,"Relative abundance",847,"United States",33.70866,-111.36485
"2670",68,NA,2036,"Mazatzal Mountains",2001,NA,NA,"Puma concolor",0.09,"Relative abundance",847,"United States",33.70866,-111.36485
"2671",68,NA,2036,"Mazatzal Mountains",2001.5,NA,NA,"Puma concolor",0.18,"Relative abundance",847,"United States",33.70866,-111.36485
"2672",68,NA,2036,"Mazatzal Mountains",2002,NA,NA,"Puma concolor",0.14,"Relative abundance",847,"United States",33.70866,-111.36485
"2673",68,NA,2036,"Mazatzal Mountains",2002.5,NA,NA,"Puma concolor",0.18,"Relative abundance",847,"United States",33.70866,-111.36485
"2674",68,NA,2036,"Mazatzal Mountains",2003,NA,NA,"Puma concolor",0.13,"Relative abundance",847,"United States",33.70866,-111.36485
"2675",68,NA,2036,"Mazatzal Mountains",2003.5,NA,NA,"Puma concolor",0.18,"Relative abundance",847,"United States",33.70866,-111.36485
"2676",68,NA,2036,"Mazatzal Mountains",2004,NA,NA,"Puma concolor",0.22,"Relative abundance",847,"United States",33.70866,-111.36485
"2677",68,NA,2040,"Superior National forest",1979,NA,NA,"Canis lupus",54,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2678",68,NA,2040,"Superior National forest",1980,NA,NA,"Canis lupus",48,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2679",68,NA,2040,"Superior National forest",1981,NA,NA,"Canis lupus",47,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2680",68,NA,2040,"Superior National forest",1982,NA,NA,"Canis lupus",50,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2681",68,NA,2040,"Superior National forest",1983,NA,NA,"Canis lupus",35,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2682",68,NA,2040,"Superior National forest",1984,NA,NA,"Canis lupus",54,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2683",68,NA,2040,"Superior National forest",1985,NA,NA,"Canis lupus",46,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2684",68,NA,2040,"Superior National forest",1986,NA,NA,"Canis lupus",39,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2685",68,NA,2040,"Superior National forest",1987,NA,NA,"Canis lupus",42,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2686",68,NA,2040,"Superior National forest",1988,NA,NA,"Canis lupus",59,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2687",68,NA,2040,"Superior National forest",1989,NA,NA,"Canis lupus",51,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2688",68,NA,2040,"Superior National forest",1990,NA,NA,"Canis lupus",51,"Relative abundance",850,"United States",48.08333333,-91.83333333
"2689",68,NA,2041,"Ellesmere Island",1997,NA,NA,"Canis lupus",6.8,"Relative abundance",851,"Canada",80,-86
"2690",68,NA,2041,"Ellesmere Island",1998,NA,NA,"Canis lupus",2,"Relative abundance",851,"Canada",80,-86
"2691",68,NA,2041,"Ellesmere Island",2000,NA,NA,"Canis lupus",2,"Relative abundance",851,"Canada",80,-86
"2692",68,NA,2041,"Ellesmere Island",2001,NA,NA,"Canis lupus",0,"Relative abundance",851,"Canada",80,-86
"2693",68,NA,2041,"Ellesmere Island",2002,NA,NA,"Canis lupus",0,"Relative abundance",851,"Canada",80,-86
"2694",68,NA,2041,"Ellesmere Island",2003,NA,NA,"Canis lupus",3,"Relative abundance",851,"Canada",80,-86
"2695",68,NA,2041,"Ellesmere Island",2004,NA,NA,"Canis lupus",7,"Relative abundance",851,"Canada",80,-86
"2696",68,NA,2042,"northeastern Minnesota",1982,NA,NA,"Canis lupus",47,"Relative abundance",852,NA,48,-92
"2697",68,NA,2042,"northeastern Minnesota",1983,NA,NA,"Canis lupus",50,"Relative abundance",852,NA,48,-92
"2698",68,NA,2042,"northeastern Minnesota",1984,NA,NA,"Canis lupus",35,"Relative abundance",852,NA,48,-92
"2699",68,NA,2042,"northeastern Minnesota",1985,NA,NA,"Canis lupus",54,"Relative abundance",852,NA,48,-92
"2700",68,NA,2042,"northeastern Minnesota",1986,NA,NA,"Canis lupus",47,"Relative abundance",852,NA,48,-92
"2701",68,NA,2042,"northeastern Minnesota",1987,NA,NA,"Canis lupus",48,"Relative abundance",852,NA,48,-92
"2702",68,NA,2042,"northeastern Minnesota",1988,NA,NA,"Canis lupus",59,"Relative abundance",852,NA,48,-92
"2703",68,NA,2042,"northeastern Minnesota",1989,NA,NA,"Canis lupus",79,"Relative abundance",852,NA,48,-92
"2704",68,NA,2042,"northeastern Minnesota",1990,NA,NA,"Canis lupus",51,"Relative abundance",852,NA,48,-92
"2705",68,NA,2042,"northeastern Minnesota",1991,NA,NA,"Canis lupus",56,"Relative abundance",852,NA,48,-92
"2706",68,NA,2042,"northeastern Minnesota",1992,NA,NA,"Canis lupus",53,"Relative abundance",852,NA,48,-92
"2707",68,NA,2042,"northeastern Minnesota",1993,NA,NA,"Canis lupus",55,"Relative abundance",852,NA,48,-92
"2708",68,NA,2042,"northeastern Minnesota",1994,NA,NA,"Canis lupus",55,"Relative abundance",852,NA,48,-92
"2709",68,NA,2042,"northeastern Minnesota",1995,NA,NA,"Canis lupus",55,"Relative abundance",852,NA,48,-92
"2710",68,NA,2042,"northeastern Minnesota",1996,NA,NA,"Canis lupus",69,"Relative abundance",852,NA,48,-92
"2711",68,NA,2042,"northeastern Minnesota",1997,NA,NA,"Canis lupus",56,"Relative abundance",852,NA,48,-92
"2712",68,NA,2042,"northeastern Minnesota",1998,NA,NA,"Canis lupus",55,"Relative abundance",852,NA,48,-92
"2713",68,NA,2042,"northeastern Minnesota",1999,NA,NA,"Canis lupus",50,"Relative abundance",852,NA,48,-92
"2714",68,NA,2042,"northeastern Minnesota",2000,NA,NA,"Canis lupus",44,"Relative abundance",852,NA,48,-92
"2715",68,NA,2042,"northeastern Minnesota",2001,NA,NA,"Canis lupus",52,"Relative abundance",852,NA,48,-92
"2716",68,NA,2042,"northeastern Minnesota",2002,NA,NA,"Canis lupus",53,"Relative abundance",852,NA,48,-92
"2717",68,NA,2042,"northeastern Minnesota",2003,NA,NA,"Canis lupus",58,"Relative abundance",852,NA,48,-92
"2718",68,NA,2042,"northeastern Minnesota",2004,NA,NA,"Canis lupus",62,"Relative abundance",852,NA,48,-92
"2719",68,NA,2042,"northeastern Minnesota",2005,NA,NA,"Canis lupus",74,"Relative abundance",852,NA,48,-92
"2720",68,NA,2042,"northeastern Minnesota",2006,NA,NA,"Canis lupus",81,"Relative abundance",852,NA,48,-92
"2721",68,NA,2042,"northeastern Minnesota",2007,NA,NA,"Canis lupus",81,"Relative abundance",852,NA,48,-92
"2722",68,NA,2042,"northeastern Minnesota",2008,NA,NA,"Canis lupus",84,"Relative abundance",852,NA,48,-92
"2723",68,NA,2042,"northeastern Minnesota",2009,NA,NA,"Canis lupus",97,"Relative abundance",852,NA,48,-92
"2724",68,NA,2042,"northeastern Minnesota",2010,NA,NA,"Canis lupus",91,"Relative abundance",852,NA,48,-92
"2725",68,NA,2042,"northeastern Minnesota",2011,NA,NA,"Canis lupus",74,"Relative abundance",852,NA,48,-92
"2726",68,NA,2042,"northeastern Minnesota",2012,NA,NA,"Canis lupus",62,"Relative abundance",852,NA,48,-92
"2727",68,NA,2042,"northeastern Minnesota",2013,NA,NA,"Canis lupus",44,"Relative abundance",852,NA,48,-92
"2728",68,NA,2042,"northeastern Minnesota",2014,NA,NA,"Canis lupus",52,"Relative abundance",852,NA,48,-92
"2729",68,NA,2042,"northeastern Minnesota",2015,NA,NA,"Canis lupus",39,"Relative abundance",852,NA,48,-92
"2730",68,NA,2042,"northeastern Minnesota",2016,NA,NA,"Canis lupus",30,"Relative abundance",852,NA,48,-92
"2731",68,NA,2043,"Upper Peninsula Michigan",1991,NA,NA,"Canis lupus",17,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2732",68,NA,2043,"Upper Peninsula Michigan",1992,NA,NA,"Canis lupus",21,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2733",68,NA,2043,"Upper Peninsula Michigan",1993,NA,NA,"Canis lupus",30,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2734",68,NA,2043,"Upper Peninsula Michigan",1994,NA,NA,"Canis lupus",57,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2735",68,NA,2043,"Upper Peninsula Michigan",1995,NA,NA,"Canis lupus",80,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2736",68,NA,2043,"Upper Peninsula Michigan",1996,NA,NA,"Canis lupus",116,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2737",68,NA,2043,"Upper Peninsula Michigan",1997,NA,NA,"Canis lupus",112,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2738",68,NA,2043,"Upper Peninsula Michigan",1998,NA,NA,"Canis lupus",140,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2739",68,NA,2043,"Upper Peninsula Michigan",1999,NA,NA,"Canis lupus",174,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2740",68,NA,2043,"Upper Peninsula Michigan",2000,NA,NA,"Canis lupus",216,"Relative abundance",853,"United States",46.5436104,-87.3962884
"2741",68,NA,2044,"Skukuza",1990,NA,NA,"Lycaon pictus",18,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2742",68,NA,2044,"Skukuza",1990.5,NA,NA,"Lycaon pictus",29,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2743",68,NA,2044,"Skukuza",1991,NA,NA,"Lycaon pictus",13,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2744",68,NA,2044,"Skukuza",1991.5,NA,NA,"Lycaon pictus",27,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2745",68,NA,2044,"Skukuza",1992,NA,NA,"Lycaon pictus",8,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2746",68,NA,2044,"Skukuza",1992.5,NA,NA,"Lycaon pictus",6,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2747",68,NA,2044,"Skukuza",1993,NA,NA,"Lycaon pictus",7,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2748",68,NA,2044,"Skukuza",1993.5,NA,NA,"Lycaon pictus",3,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2749",68,NA,2044,"Skukuza",1994,NA,NA,"Lycaon pictus",4,"Relative abundance",854,"South Africa",-24.995703,31.5925615
"2750",68,NA,2045,"Pretoriuskop",1990,NA,NA,"Lycaon pictus",13,"Relative abundance",855,"South Africa",-30.6492,23.0775
"2751",68,NA,2045,"Pretoriuskop",1990.5,NA,NA,"Lycaon pictus",14,"Relative abundance",855,"South Africa",-30.6492,23.0775
